district,year,month,total_radiation,radiation_above_threshold,percentage_above_threshold,record_count
Puttalam,2018,7,648.4700000000001,648.4700000000001,100.0,31
Puttalam,2018,8,634.2599999999999,607.3899999999999,95.76356699145461,31
Puttalam,2018,9,631.0099999999999,621.27,98.45644284559675,30
Puttalam,2018,10,469.6900000000001,299.36,63.7356554323064,31
Puttalam,2018,11,447.7000000000001,312.43999999999994,69.78780433325885,30
Puttalam,2018,12,522.0500000000001,438.66,84.02643424959294,31
Puttalam,2019,1,602.7199999999999,589.8399999999999,97.86302097159543,31
Puttalam,2019,2,564.1100000000002,551.0300000000002,97.68130329191115,28
Puttalam,2019,3,730.5499999999998,730.5499999999998,100.0,31
Puttalam,2019,4,589.76,517.15,87.68821215409658,30
Puttalam,2019,5,647.5399999999998,647.5399999999998,100.0,31
Puttalam,2019,6,583.8100000000001,555.32,95.1199876672205,30
Puttalam,2019,7,619.28,604.66,97.63919390259656,31
Puttalam,2019,8,573.65,529.86,92.36642552078794,31
Puttalam,2019,9,553.6800000000002,485.09,87.61197803785576,30
Puttalam,2019,10,470.16,330.28999999999996,70.25055300323292,31
Puttalam,2019,11,516.7099999999999,441.1499999999999,85.37671034042306,30
Puttalam,2019,12,485.98999999999995,311.86999999999995,64.17210230663181,31
Puttalam,2020,1,613.28,613.28,100.0,31
Puttalam,2020,2,637.0799999999999,637.0799999999999,100.0,29
Puttalam,2020,3,727.6500000000001,727.6500000000001,100.0,31
Puttalam,2020,4,659.19,659.19,100.0,30
Puttalam,2020,5,555.82,477.94,85.98826958367816,31
Puttalam,2020,6,574.8999999999999,521.6099999999999,90.73056183684119,30
Puttalam,2020,7,558.7399999999999,509.62999999999994,91.21058094999464,31
Puttalam,2020,8,636.0,586.65,92.24056603773585,31
Puttalam,2020,9,514.3799999999999,439.73999999999995,85.48932695672461,30
Puttalam,2020,10,638.83,623.95,97.67074182489864,31
Puttalam,2020,11,475.48999999999995,391.7200000000001,82.38238448758126,30
Puttalam,2020,12,439.76,293.29999999999995,66.69547025650354,31
Puttalam,2021,1,488.33999999999986,362.15,74.15939714133597,31
Puttalam,2021,2,611.23,611.23,100.0,28
Puttalam,2021,3,662.0599999999998,649.1299999999999,98.04700480319005,31
Puttalam,2021,4,651.1400000000002,651.1400000000002,100.0,30
Puttalam,2021,5,541.77,430.5000000000001,79.4617642172878,31
Puttalam,2021,6,600.9999999999999,565.53,94.09816971713812,30
Puttalam,2021,7,620.49,620.49,100.0,31
Puttalam,2021,8,613.84,591.89,96.42414961553499,31
Puttalam,2021,9,582.62,513.8299999999999,88.19299028526311,30
Puttalam,2021,10,530.5400000000001,406.84000000000003,76.68413314735929,31
Puttalam,2021,11,425.54,228.22,53.63068101706068,30
Puttalam,2021,12,572.01,517.6099999999999,90.4896767539029,31
Puttalam,2022,1,600.3499999999999,564.52,94.03181477471476,31
Puttalam,2022,2,602.6100000000001,598.07,99.24661057732197,28
Puttalam,2022,3,686.6600000000001,673.2800000000001,98.05143739259604,31
Puttalam,2022,4,613.2699999999998,598.6399999999999,97.61442757676066,30
Puttalam,2022,5,619.3799999999998,606.7499999999999,97.96086408989638,31
Puttalam,2022,6,605.8000000000001,578.11,95.42918454935622,30
Puttalam,2022,7,622.23,584.77,93.97971811066647,31
Puttalam,2022,8,634.0200000000001,607.6100000000001,95.83451626131668,31
Puttalam,2022,9,654.9799999999999,646.4499999999999,98.69767015786742,30
Puttalam,2022,10,554.9399999999999,470.12999999999994,84.71726673153854,31
Puttalam,2022,11,514.96,412.19,80.04311014447724,30
Puttalam,2022,12,493.98,420.69000000000005,85.16336693793272,31
Puttalam,2023,1,563.0200000000001,508.4499999999999,90.30762672729207,31
Puttalam,2023,2,590.74,567.7599999999999,96.10996377424922,28
Puttalam,2023,3,693.9500000000002,693.9500000000002,100.0,31
Puttalam,2023,4,662.4499999999999,662.4499999999999,100.0,30
Puttalam,2023,5,608.6999999999999,550.7299999999999,90.47642516839164,31
Puttalam,2023,6,630.2800000000001,630.2800000000001,100.0,30
Puttalam,2023,7,627.1200000000001,562.5500000000001,89.70372496491899,31
Puttalam,2023,8,729.7200000000001,729.7200000000001,100.0,31
Puttalam,2023,9,598.8700000000001,543.4100000000001,90.73922554143637,30
Puttalam,2023,10,574.0899999999998,520.76,90.71051577278827,31
Puttalam,2023,11,473.61999999999995,347.27,73.32249482707657,30
Puttalam,2023,12,475.14,325.5299999999999,68.51243843919686,31
Puttalam,2024,1,549.78,467.93,85.11222670886536,31
Puttalam,2024,2,636.9400000000002,636.9400000000002,100.0,29
Puttalam,2024,3,742.27,742.27,100.0,31
Puttalam,2024,4,670.8499999999998,670.8499999999998,100.0,30
Puttalam,2024,5,571.9599999999999,510.65,89.2807189313938,31
Puttalam,2024,6,148.19,135.9,91.70659288750929,8
Ratnapura,2010,1,596.07,556.86,93.42191353364538,31
Ratnapura,2010,2,553.3100000000001,507.77,91.76953245016355,28
Ratnapura,2010,3,680.93,666.7199999999999,97.91314819438121,31
Ratnapura,2010,4,560.3700000000001,531.5000000000001,94.84804682620411,30
Ratnapura,2010,5,469.56000000000006,319.5,68.04242269358548,31
Ratnapura,2010,6,483.46999999999997,357.2399999999999,73.89083086851302,30
Ratnapura,2010,7,522.3199999999999,431.95,82.69834584162966,31
Ratnapura,2010,8,505.66999999999996,352.17999999999995,69.64621195641426,31
Ratnapura,2010,9,478.4300000000001,317.98,66.46322346006728,30
Ratnapura,2010,10,528.27,455.38,86.20213148579326,31
Ratnapura,2010,11,446.02,271.36999999999995,60.842563113761706,30
Ratnapura,2010,12,396.58,170.1,42.89172424227142,31
Ratnapura,2011,1,444.12,275.02000000000004,61.92470503467532,31
Ratnapura,2011,2,469.3199999999999,389.42,82.97536861842669,28
Ratnapura,2011,3,647.28,633.0799999999999,97.80620442466937,31
Ratnapura,2011,4,558.6,503.13,90.06981740064445,30
Ratnapura,2011,5,560.4900000000001,532.8800000000002,95.07395314813826,31
Ratnapura,2011,6,542.22,485.23,89.4895061045332,30
Ratnapura,2011,7,524.39,487.61999999999995,92.98804325025267,31
Ratnapura,2011,8,538.6199999999999,431.0899999999999,80.036017971854,31
Ratnapura,2011,9,548.99,504.36000000000007,91.87052587478826,30
Ratnapura,2011,10,544.7400000000001,473.2000000000001,86.86712927268054,31
Ratnapura,2011,11,478.89,328.21,68.53557184322078,30
Ratnapura,2011,12,497.6700000000001,400.2900000000001,80.43281692687925,31
Ratnapura,2012,1,612.8199999999998,597.9,97.5653536111746,31
Ratnapura,2012,2,556.9000000000001,514.19,92.3307595618603,29
Ratnapura,2012,3,682.5300000000001,682.5300000000001,100.0,31
Ratnapura,2012,4,558.5799999999999,529.8899999999999,94.86376168140642,30
Ratnapura,2012,5,588.95,550.18,93.41709822565582,31
Ratnapura,2012,6,492.06,374.32000000000005,76.07202373694267,30
Ratnapura,2012,7,552.84,501.69000000000005,90.74777512481008,31
Ratnapura,2012,8,541.5500000000001,505.82000000000005,93.40227125842489,31
Ratnapura,2012,9,508.36,393.49,77.40380832480919,30
Ratnapura,2012,10,503.3299999999999,405.22999999999996,80.5098047006934,31
Ratnapura,2012,11,493.2799999999999,354.03,71.77059682127799,30
Ratnapura,2012,12,480.7799999999999,317.65000000000003,66.06972003827116,31
Ratnapura,2013,1,536.25,443.72,82.74498834498834,31
Ratnapura,2013,2,543.6700000000001,509.6700000000001,93.74620633840381,28
Ratnapura,2013,3,614.3800000000001,609.9300000000002,99.27569256811746,31
Ratnapura,2013,4,621.58,607.1400000000001,97.67688793075712,30
Ratnapura,2013,5,488.40999999999997,365.71999999999997,74.8797117176143,31
Ratnapura,2013,6,460.2,317.29,68.94611038678836,30
Ratnapura,2013,7,535.5799999999998,422.96,78.97232906381869,31
Ratnapura,2013,8,598.2399999999999,587.02,98.12449852901847,31
Ratnapura,2013,9,499.86,358.5900000000001,71.738086664266,30
Ratnapura,2013,10,524.6800000000001,427.9200000000001,81.5582831440116,31
Ratnapura,2013,11,535.24,501.90000000000003,93.7710186084747,30
Ratnapura,2013,12,478.71000000000004,345.8300000000001,72.24206722232668,31
Ratnapura,2014,1,583.0499999999998,569.5599999999998,97.68630477660578,31
Ratnapura,2014,2,613.85,613.85,100.0,28
Ratnapura,2014,3,719.8900000000001,705.4400000000002,97.99274889219187,31
Ratnapura,2014,4,604.17,562.0100000000001,93.02183160368773,30
Ratnapura,2014,5,529.94,473.94,89.43276597350642,31
Ratnapura,2014,6,517.96,470.82,90.89891111282724,30
Ratnapura,2014,7,551.65,501.27,90.86739780658026,31
Ratnapura,2014,8,530.55,413.3500000000001,77.90971633210822,31
Ratnapura,2014,9,540.2399999999999,513.3399999999999,95.02073152672887,30
Ratnapura,2014,10,480.01000000000005,334.92,69.77354638445033,31
Ratnapura,2014,11,454.69999999999993,299.75000000000006,65.92258632065099,30
Ratnapura,2014,12,422.6300000000001,345.6100000000001,81.77602157915909,31
Ratnapura,2015,1,602.9100000000001,589.8700000000001,97.83715645784612,31
Ratnapura,2015,2,577.0300000000001,563.5300000000001,97.66043359963953,28
Ratnapura,2015,3,684.1599999999999,661.6099999999999,96.70398737137512,31
Ratnapura,2015,4,613.6299999999999,570.84,93.02674249955187,30
Ratnapura,2015,5,544.76,493.35999999999996,90.56465232395917,31
Ratnapura,2015,6,516.5000000000001,398.32,77.11907066795739,30
Ratnapura,2015,7,554.1399999999999,489.80999999999995,88.3910203197748,31
Ratnapura,2015,8,552.2399999999999,514.4699999999999,93.16058235549761,31
Ratnapura,2015,9,471.85000000000014,373.68000000000006,79.19465931969904,30
Ratnapura,2015,10,487.5899999999999,356.01,73.01421276072111,31
Ratnapura,2015,11,443.1099999999999,287.86,64.96355306808694,30
Ratnapura,2015,12,491.92,332.6700000000001,67.62684989429177,31
Ratnapura,2016,1,609.53,580.5799999999999,95.25043886273029,31
Ratnapura,2016,2,599.29,589.0899999999999,98.29798595004088,29
Ratnapura,2016,3,691.19,691.19,100.0,31
Ratnapura,2016,4,637.7700000000001,637.7700000000001,100.0,30
Ratnapura,2016,5,442.01,261.09000000000003,59.06879934843104,31
Ratnapura,2016,6,517.0799999999999,460.9,89.13514349810475,30
Ratnapura,2016,7,544.4400000000002,439.12000000000006,80.6553522885901,31
Ratnapura,2016,8,588.04,588.04,100.0,31
Ratnapura,2016,9,569.44,541.24,95.0477662264681,30
Ratnapura,2016,10,592.67,564.93,95.31948639209004,31
Ratnapura,2016,11,458.8900000000001,328.08,71.4942578831528,30
Ratnapura,2016,12,574.7499999999999,505.55999999999995,87.96172248803829,31
Ratnapura,2017,1,594.28,522.27,87.88281618092482,31
Ratnapura,2017,2,572.3900000000001,542.96,94.85840074075367,28
Ratnapura,2017,3,618.3599999999998,607.3599999999999,98.2211009767773,31
Ratnapura,2017,4,587.8899999999999,560.7099999999998,95.37668611474935,30
Ratnapura,2017,5,459.93000000000006,332.67,72.33057204357183,31
Ratnapura,2017,6,415.54,143.74,34.59113442749194,30
Ratnapura,2017,7,461.91,255.79000000000002,55.37658851291377,31
Ratnapura,2017,8,425.91999999999996,139.23000000000002,32.68923741547709,31
Ratnapura,2017,9,444.12,287.72999999999996,64.78654417724938,30
Ratnapura,2017,10,444.98000000000013,253.05,56.8677243921075,31
Ratnapura,2017,11,408.32,225.26999999999998,55.16996473354232,30
Ratnapura,2017,12,519.6700000000001,459.66,88.45228702830642,31
Ratnapura,2018,1,609.5500000000001,583.37,95.70502829956524,31
Ratnapura,2018,2,550.8699999999999,540.79,98.17016719008116,28
Ratnapura,2018,3,590.4699999999999,535.05,90.61425643978525,31
Ratnapura,2018,4,573.6299999999999,559.1999999999999,97.48444119031431,30
Ratnapura,2018,5,413.9999999999999,224.03,54.11352657004832,31
Ratnapura,2018,6,398.0099999999999,116.57000000000001,29.288208838973905,30
Ratnapura,2018,7,466.7200000000001,247.64999999999998,53.06179293794994,31
Ratnapura,2018,8,461.18,304.66,66.060974023158,31
Ratnapura,2018,9,545.77,463.02,84.83793539403045,30
Ratnapura,2018,10,461.55,260.04,56.340591485212876,31
Ratnapura,2018,11,468.44,330.02,70.45085816753479,30
Ratnapura,2018,12,538.4999999999999,470.9,87.44661095636027,31
Ratnapura,2019,1,623.51,583.34,93.55744093919905,31
Ratnapura,2019,2,542.8000000000001,487.46999999999997,89.8065585851142,28
Ratnapura,2019,3,684.5699999999999,684.5699999999999,100.0,31
Ratnapura,2019,4,568.3699999999999,500.46,88.05179724475255,30
Ratnapura,2019,5,523.68,447.34999999999997,85.42430491903453,31
Ratnapura,2019,6,448.14,277.66,61.95831659749186,30
Ratnapura,2019,7,518.7799999999999,457.5399999999999,88.19538147191489,31
Ratnapura,2019,8,389.40999999999997,100.55000000000001,25.821113992963717,31
Ratnapura,2019,9,428.4500000000001,241.28000000000003,56.31462247636829,30
Ratnapura,2019,10,419.6299999999999,205.25000000000003,48.912136882491744,31
Ratnapura,2019,11,494.88999999999993,392.61999999999995,79.33480167309908,30
Ratnapura,2019,12,463.2899999999999,272.6,58.840035398994175,31
Ratnapura,2020,1,621.92,621.92,100.0,31
Ratnapura,2020,2,643.56,643.56,100.0,29
Ratnapura,2020,3,692.1899999999998,692.1899999999998,100.0,31
Ratnapura,2020,4,624.07,624.07,100.0,30
Ratnapura,2020,5,449.4000000000001,303.87000000000006,67.61682242990655,31
Ratnapura,2020,6,478.38999999999993,326.68999999999994,68.28947093375697,30
Ratnapura,2020,7,430.62999999999994,184.55000000000004,42.85581589763836,31
Ratnapura,2020,8,512.46,378.67999999999995,73.89454786715059,31
Ratnapura,2020,9,361.15,104.68,28.985186210715774,30
Ratnapura,2020,10,514.2099999999999,420.0999999999999,81.6981388926703,31
Ratnapura,2020,11,486.7399999999999,395.03999999999996,81.16037309446523,30
Ratnapura,2020,12,500.94000000000005,387.37,77.32862219028226,31
Ratnapura,2021,1,482.55,330.75,68.54211998756605,31
Ratnapura,2021,2,587.4499999999998,587.4499999999998,100.0,28
Ratnapura,2021,3,600.9499999999999,566.3999999999999,94.2507696147766,31
Ratnapura,2021,4,596.5000000000002,582.9500000000002,97.72841575859178,30
Ratnapura,2021,5,475.31,331.07,69.65348930171888,31
Ratnapura,2021,6,450.73999999999995,283.08,62.803389980920265,30
Ratnapura,2021,7,465.21999999999986,284.98999999999995,61.25918920080823,31
Ratnapura,2021,8,446.5199999999999,199.58,44.69676610230226,31
Ratnapura,2021,9,452.67,291.54,64.4045331035854,30
Ratnapura,2021,10,493.79000000000013,342.5400000000001,69.36957006014703,31
Ratnapura,2021,11,387.74999999999994,163.15,42.07607994842038,30
Ratnapura,2021,12,574.22,528.58,92.0518268259552,31
Ratnapura,2022,1,630.5799999999999,607.8899999999999,96.40172539566747,31
Ratnapura,2022,2,603.54,575.61,95.37230340988171,28
Ratnapura,2022,3,637.16,624.79,98.05857241509197,31
Ratnapura,2022,4,554.6399999999999,512.7299999999999,92.44374729554306,30
Ratnapura,2022,5,435.74000000000007,220.35999999999999,50.571441685408715,31
Ratnapura,2022,6,454.8000000000001,268.72999999999996,59.08751099384343,30
Ratnapura,2022,7,507.4700000000001,385.1,75.88625928626323,31
Ratnapura,2022,8,490.58,346.26,70.58176036528191,31
Ratnapura,2022,9,539.37,456.7500000000001,84.6821291506758,30
Ratnapura,2022,10,447.55,253.74,56.69534130264775,31
Ratnapura,2022,11,508.11,400.86,78.89236582629745,30
Ratnapura,2022,12,496.5300000000001,382.58000000000004,77.05073208063963,31
Ratnapura,2023,1,599.25,544.48,90.86024196912807,31
Ratnapura,2023,2,571.3000000000001,545.12,95.41746893050936,28
Ratnapura,2023,3,666.07,651.9900000000001,97.88610806671973,31
Ratnapura,2023,4,629.9199999999998,602.11,95.58515367030736,30
Ratnapura,2023,5,495.1099999999999,347.7099999999999,70.228838035992,31
Ratnapura,2023,6,456.55999999999995,283.07,62.00061328193447,30
Ratnapura,2023,7,503.29000000000013,386.53000000000003,76.80065171173676,31
Ratnapura,2023,8,628.0699999999999,613.6099999999999,97.69770885410861,31
Ratnapura,2023,9,431.4199999999999,223.16,51.726855500440415,30
Ratnapura,2023,10,458.05999999999995,278.7,60.84355761253985,31
Ratnapura,2023,11,448.78000000000003,244.73000000000005,54.53228753509516,30
Ratnapura,2023,12,462.99,289.84,62.60178405581114,31
Ratnapura,2024,1,577.9999999999999,544.29,94.16782006920417,31
Ratnapura,2024,2,650.34,650.34,100.0,29
Ratnapura,2024,3,719.07,719.07,100.0,31
Ratnapura,2024,4,659.4200000000001,644.49,97.73588911467652,30
Ratnapura,2024,5,467.2699999999999,294.78,63.08558221156934,31
Ratnapura,2024,6,125.53,105.4,83.96399267107465,8
Trincomalee,2010,1,553.1800000000001,503.57,91.03185220000722,31
Trincomalee,2010,2,571.1800000000001,536.85,93.98963549143878,28
Trincomalee,2010,3,740.3199999999998,740.3199999999998,100.0,31
Trincomalee,2010,4,695.87,681.6600000000001,97.95795191630621,30
Trincomalee,2010,5,661.7199999999999,633.64,95.75651332890045,31
Trincomalee,2010,6,613.3000000000002,599.2000000000002,97.70096200880482,30
Trincomalee,2010,7,617.76,580.2199999999999,93.92320642320641,31
Trincomalee,2010,8,576.92,523.3399999999999,90.7127504680025,31
Trincomalee,2010,9,604.85,572.1,94.58543440522443,30
Trincomalee,2010,10,617.3799999999998,594.5499999999998,96.3021153908452,31
Trincomalee,2010,11,472.55999999999995,340.91,72.141103775182,30
Trincomalee,2010,12,348.1400000000001,215.01,61.75963692767276,31
Trincomalee,2011,1,384.7,219.88000000000002,57.15622563036133,31
Trincomalee,2011,2,456.35,396.06999999999994,86.79084036375588,28
Trincomalee,2011,3,698.19,686.5500000000001,98.33283203712456,31
Trincomalee,2011,4,648.9400000000002,615.0400000000001,94.77609640336547,30
Trincomalee,2011,5,751.46,751.46,100.0,31
Trincomalee,2011,6,658.6699999999998,644.0799999999999,97.78493023820731,30
Trincomalee,2011,7,632.6499999999999,617.8299999999998,97.65747253615741,31
Trincomalee,2011,8,646.8899999999998,634.4299999999997,98.07386108921146,31
Trincomalee,2011,9,654.27,654.27,100.0,30
Trincomalee,2011,10,589.6100000000001,523.39,88.76884720408404,31
Trincomalee,2011,11,484.8799999999999,369.9,76.28691635043724,30
Trincomalee,2011,12,467.51,327.70000000000005,70.09475733139399,31
Trincomalee,2012,1,583.33,554.69,95.0902576586152,31
Trincomalee,2012,2,558.7900000000002,507.99000000000007,90.9089282199037,29
Trincomalee,2012,3,741.3199999999999,741.3199999999999,100.0,31
Trincomalee,2012,4,654.2099999999999,645.9699999999999,98.74046559973098,30
Trincomalee,2012,5,765.9299999999997,765.9299999999997,100.0,31
Trincomalee,2012,6,648.1700000000001,648.1700000000001,100.0,30
Trincomalee,2012,7,684.9299999999998,672.4799999999999,98.18229600105121,31
Trincomalee,2012,8,678.0800000000002,678.0800000000002,100.0,31
Trincomalee,2012,9,654.5299999999999,654.5299999999999,100.0,30
Trincomalee,2012,10,556.8699999999999,464.87999999999994,83.48088422791675,31
Trincomalee,2012,11,500.7800000000001,407.42999999999995,81.35907983545665,30
Trincomalee,2012,12,449.37999999999994,270.06,60.09613244915217,31
Trincomalee,2013,1,460.29999999999995,344.02,74.73821420812514,31
Trincomalee,2013,2,531.5,475.08000000000004,89.38476011288806,28
Trincomalee,2013,3,673.4999999999999,667.7999999999998,99.15367483296214,31
Trincomalee,2013,4,710.3599999999999,695.6999999999999,97.93625767216622,30
Trincomalee,2013,5,689.52,689.52,100.0,31
Trincomalee,2013,6,587.8999999999999,551.1399999999999,93.74723592447695,30
Trincomalee,2013,7,612.8399999999999,599.1299999999999,97.7628744859996,31
Trincomalee,2013,8,669.14,657.75,98.2978151059569,31
Trincomalee,2013,9,613.2199999999999,585.37,95.45839992172468,30
Trincomalee,2013,10,658.8399999999998,640.7899999999998,97.26033634873414,31
Trincomalee,2013,11,523.0499999999998,467.57,89.39298346238412,30
Trincomalee,2013,12,433.7800000000001,273.02,62.93973903822212,31
Trincomalee,2014,1,474.28,359.3499999999999,75.76747912625453,31
Trincomalee,2014,2,589.55,589.55,100.0,28
Trincomalee,2014,3,713.3299999999999,700.9099999999999,98.2588703685531,31
Trincomalee,2014,4,723.8899999999999,723.8899999999999,100.0,30
Trincomalee,2014,5,671.2400000000001,630.6000000000001,93.94553363923485,31
Trincomalee,2014,6,673.0899999999999,662.0300000000001,98.35683192440835,30
Trincomalee,2014,7,665.49,651.13,97.8421914679409,31
Trincomalee,2014,8,648.1100000000001,648.1100000000001,100.0,31
Trincomalee,2014,9,663.6699999999998,663.6699999999998,100.0,30
Trincomalee,2014,10,595.1600000000003,555.9600000000003,93.4135358559043,31
Trincomalee,2014,11,416.3200000000001,271.31,65.168620292083,30
Trincomalee,2014,12,362.37,170.86,47.1507023208323,31
Trincomalee,2015,1,572.9399999999999,533.4399999999999,93.10573533005201,31
Trincomalee,2015,2,532.74,493.55,92.64369110635582,28
Trincomalee,2015,3,704.0400000000001,690.0600000000002,98.01431736833136,31
Trincomalee,2015,4,683.51,683.51,100.0,30
Trincomalee,2015,5,664.3699999999999,654.42,98.50234056324038,31
Trincomalee,2015,6,644.79,629.81,97.67676297709332,30
Trincomalee,2015,7,665.91,636.75,95.6210298689012,31
Trincomalee,2015,8,698.1099999999999,698.1099999999999,100.0,31
Trincomalee,2015,9,643.4899999999999,643.4899999999999,100.0,30
Trincomalee,2015,10,541.2399999999999,470.6799999999999,86.96326952922917,31
Trincomalee,2015,11,436.95,334.15999999999997,76.47556928710378,30
Trincomalee,2015,12,464.68,285.49,61.43797882413704,31
Trincomalee,2016,1,544.29,459.24999999999994,84.37597604218338,31
Trincomalee,2016,2,584.5400000000001,570.74,97.63916926129947,29
Trincomalee,2016,3,738.0,738.0,100.0,31
Trincomalee,2016,4,740.3199999999998,740.3199999999998,100.0,30
Trincomalee,2016,5,603.6000000000001,552.2200000000001,91.48774022531478,31
Trincomalee,2016,6,602.6100000000001,574.5200000000001,95.33861037818822,30
Trincomalee,2016,7,651.3,639.18,98.13910640257946,31
Trincomalee,2016,8,691.82,691.82,100.0,31
Trincomalee,2016,9,667.5500000000001,667.5500000000001,100.0,30
Trincomalee,2016,10,675.8100000000003,663.6400000000002,98.1991979994377,31
Trincomalee,2016,11,476.65999999999997,377.0799999999999,79.10879872445767,30
Trincomalee,2016,12,548.7699999999999,503.99,91.83993294094067,31
Trincomalee,2017,1,530.15,426.64,80.47533716872583,31
Trincomalee,2017,2,565.2400000000001,544.2400000000001,96.28476399405562,28
Trincomalee,2017,3,690.95,670.32,97.0142557348578,31
Trincomalee,2017,4,761.3399999999999,761.3399999999999,100.0,30
Trincomalee,2017,5,687.4599999999999,676.3799999999999,98.38826986297384,31
Trincomalee,2017,6,609.2199999999999,585.6899999999999,96.13768425199436,30
Trincomalee,2017,7,632.07,632.07,100.0,31
Trincomalee,2017,8,606.1,578.46,95.43969641973273,31
Trincomalee,2017,9,573.1499999999999,525.4499999999999,91.67757131640933,30
Trincomalee,2017,10,552.1799999999998,486.2199999999999,88.05461987033215,31
Trincomalee,2017,11,408.8699999999999,265.46999999999997,64.92772763959206,30
Trincomalee,2017,12,481.8100000000002,377.47,78.34416056121705,31
Trincomalee,2018,1,506.36999999999995,417.41,82.4318186306456,31
Trincomalee,2018,2,535.9200000000001,480.76000000000005,89.70741901776384,28
Trincomalee,2018,3,657.0,635.43,96.71689497716895,31
Trincomalee,2018,4,677.0600000000001,677.0600000000001,100.0,30
Trincomalee,2018,5,591.2599999999999,577.2699999999999,97.63386665764638,31
Trincomalee,2018,6,617.3600000000001,617.3600000000001,100.0,30
Trincomalee,2018,7,618.0699999999999,581.73,94.12040707363245,31
Trincomalee,2018,8,631.02,617.74,97.89547082501348,31
Trincomalee,2018,9,666.87,666.87,100.0,30
Trincomalee,2018,10,527.38,428.27,81.20709924532595,31
Trincomalee,2018,11,437.59000000000003,269.82,61.66045841998217,30
Trincomalee,2018,12,488.36,379.88,77.78687853223032,31
Trincomalee,2019,1,554.9300000000002,503.2299999999999,90.68350963184541,31
Trincomalee,2019,2,534.57,508.57,95.13627775595337,28
Trincomalee,2019,3,744.2900000000002,744.2900000000002,100.0,31
Trincomalee,2019,4,683.4299999999997,661.0899999999998,96.73119412375812,30
Trincomalee,2019,5,720.3799999999999,720.3799999999999,100.0,31
Trincomalee,2019,6,617.7199999999999,602.8399999999999,97.59114161756135,30
Trincomalee,2019,7,617.4399999999999,603.3499999999999,97.7179968903861,31
Trincomalee,2019,8,590.86,563.5200000000001,95.37284635954373,31
Trincomalee,2019,9,603.09,576.13,95.52968876950372,30
Trincomalee,2019,10,531.5500000000001,433.76000000000005,81.6028595616593,31
Trincomalee,2019,11,531.23,427.60999999999996,80.49432449221617,30
Trincomalee,2019,12,435.13,256.76,59.007652885344605,31
Trincomalee,2020,1,559.4200000000001,490.67,87.71048586035536,31
Trincomalee,2020,2,595.27,595.27,100.0,29
Trincomalee,2020,3,706.77,706.77,100.0,31
Trincomalee,2020,4,709.31,709.31,100.0,30
Trincomalee,2020,5,617.29,584.2600000000001,94.64919243791414,31
Trincomalee,2020,6,594.2999999999998,552.3199999999999,92.9362274945314,30
Trincomalee,2020,7,587.69,554.99,94.43584202555768,31
Trincomalee,2020,8,638.98,630.44,98.6634949450687,31
Trincomalee,2020,9,521.4399999999999,439.91999999999996,84.36637005216325,30
Trincomalee,2020,10,637.0500000000001,637.0500000000001,100.0,31
Trincomalee,2020,11,463.47999999999996,366.15000000000003,79.00017260723226,30
Trincomalee,2020,12,400.6600000000001,246.96,61.63829681026306,31
Trincomalee,2021,1,454.18,296.39000000000004,65.25826764718835,31
Trincomalee,2021,2,551.93,522.72,94.70766220354032,28
Trincomalee,2021,3,673.3000000000001,673.3000000000001,100.0,31
Trincomalee,2021,4,690.38,690.38,100.0,30
Trincomalee,2021,5,610.31,586.84,96.1544133309302,31
Trincomalee,2021,6,614.26,571.63,93.05994204408556,30
Trincomalee,2021,7,630.94,630.94,100.0,31
Trincomalee,2021,8,590.0500000000001,540.6,91.61935429200915,31
Trincomalee,2021,9,593.8699999999998,529.77,89.20639197130689,30
Trincomalee,2021,10,561.1000000000001,519.39,92.56638745321688,31
Trincomalee,2021,11,446.26,271.34999999999997,60.80536010397526,30
Trincomalee,2021,12,549.27,475.0000000000001,86.47841680776305,31
Trincomalee,2022,1,587.1300000000001,525.7300000000001,89.54235007579243,31
Trincomalee,2022,2,572.78,526.35,91.8939208771256,28
Trincomalee,2022,3,681.3700000000001,654.8100000000001,96.10197102895636,31
Trincomalee,2022,4,651.58,622.71,95.5692317136806,30
Trincomalee,2022,5,668.58,656.2500000000001,98.15579287445034,31
Trincomalee,2022,6,618.8399999999999,606.02,97.92838213431583,30
Trincomalee,2022,7,593.4199999999998,550.0599999999998,92.69320211654477,31
Trincomalee,2022,8,631.5799999999999,582.46,92.2226796288673,31
Trincomalee,2022,9,656.5100000000001,647.1600000000001,98.57580234878371,30
Trincomalee,2022,10,559.01,490.42999999999995,87.73188315056974,31
Trincomalee,2022,11,489.98999999999995,362.44,73.96885650727567,30
Trincomalee,2022,12,458.2200000000001,376.95000000000005,82.26397800183317,31
Trincomalee,2023,1,535.32,479.86999999999995,89.64170963162219,31
Trincomalee,2023,2,564.75,516.84,91.51660026560425,28
Trincomalee,2023,3,719.9200000000001,719.9200000000001,100.0,31
Trincomalee,2023,4,704.19,692.7600000000001,98.37685851829762,30
Trincomalee,2023,5,631.4999999999999,592.4799999999999,93.82106096595409,31
Trincomalee,2023,6,652.36,640.05,98.11300508921454,30
Trincomalee,2023,7,621.7199999999999,542.6700000000001,87.28527311329862,31
Trincomalee,2023,8,722.09,722.09,100.0,31
Trincomalee,2023,9,623.6599999999999,597.3199999999999,95.77654491229197,30
Trincomalee,2023,10,626.99,612.26,97.65068023413451,31
Trincomalee,2023,11,475.87999999999994,407.14,85.55518197865008,30
